instacart_product_id,product,size,category,price_basis,stores_available,local_image,source_image_url,pcc_price,pcc_original_price,pcc_sale,pcc_instacart_url,metro_price,metro_original_price,metro_sale,metro_instacart_url,safeway_price,safeway_original_price,safeway_sale,safeway_instacart_url,qfc_price,qfc_original_price,qfc_sale,qfc_instacart_url
2590261,a2 Milk Whole Milk,59 fl oz,Dairy & Eggs,per item,2,/images/2590261.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3b1642b8-88ed-499c-99f5-e8c3e02c3623.png",,,,,,,,,6.99,,false,https://www.instacart.com/products/2590261-a2-milk-whole-milk-59-oz?retailerSlug=safeway,5.99,,false,https://www.instacart.com/products/2590261-a2-milk-whole-milk-59-oz?retailerSlug=qfc
66346116,"Activia Proactive Vanilla Prebiotic and Probiotic Yogurt, Creamy Low Fat Yogurt Cups, 5.3 oz, 4 Count​",,Dairy & Eggs,per item,2,/images/66346116.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4792ca5b-eccc-43db-b504-bb4fd5307e27.jpg",,,,,,,,,5.99,,false,https://www.instacart.com/products/66346116-activia-proactive-vanilla-probiotic-yogurt-cups?retailerSlug=safeway,4.99,,false,https://www.instacart.com/products/66346116-activia-proactive-vanilla-probiotic-yogurt-cups?retailerSlug=qfc
17757238,"Activia Probiotic Dailies Strawberry and Blueberry Low Fat Yogurt Drinks, Delicious Daily Probiotic Yogurt Drinks to Help Support Gut Health, 3.1 fl oz, 8 Count",,Dairy & Eggs,per item,2,/images/17757238.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_827ae4ae-be02-444e-abbd-8af7bc791ee4.jpg",,,,,,,,,8.63,,false,https://www.instacart.com/products/17757238-activia-probiotic-dailies-strawberry-blueberry-yogurt-drink-variety-pack-3-1-fl-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/17757238-activia-probiotic-dailies-strawberry-blueberry-yogurt-drink-variety-pack-3-1-fl-oz?retailerSlug=qfc
79945,Adams Natural Crunchy Peanut Butter,16 oz,Dairy & Eggs,per item,2,/images/79945.webp,"https://www.instacart.com/image-server/257x257/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_42ead9ec-064a-4343-a4bb-3a71c4db7bb5.jpg",5.49,,false,https://www.instacart.com/products/79945-adams-peanut-butter-crunchy-16-oz?retailerSlug=pcc-community-markets,7.19,,false,https://www.instacart.com/products/79945-adams-peanut-butter-crunchy-16-oz?retailerSlug=metropolitan-market,,,,,,,,
56215,"Against the Grain Gourmet Gluten & Grain Free Three Cheese Pizza, Family Size, Nut Free",24 oz,Dairy & Eggs,per item,2,/images/56215.webp,"https://www.instacart.com/image-server/257x257/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_116996ba-3213-44cb-8905-2df48839a47c.png",13.99,,false,https://www.instacart.com/products/56215-against-the-grain-gourmet-pizza-gluten-free-three-cheese-24-oz?retailerSlug=pcc-community-markets,16.29,,false,https://www.instacart.com/products/56215-against-the-grain-gourmet-pizza-gluten-free-three-cheese-24-oz?retailerSlug=metropolitan-market,,,,,,,,
17620519,"Aloha Protein Bar, Chocolate Mint, Organic",1.98 oz,Snacks,per item,2,/images/17620519.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d47cc6f8-1144-4425-9aa8-8c51be86912f.png",2.99,,false,https://www.instacart.com/products/17620519-aloha-protein-bar-organic-chocolate-mint-1-98-oz?retailerSlug=pcc-community-markets,2.5,3.39,true,https://www.instacart.com/products/17620519-aloha-protein-bar-organic-chocolate-mint-1-98-oz?retailerSlug=metropolitan-market,,,,,,,,
25041316,"Aloha Protein Bar, Organic, Coconut Chocolate Almond",1.98 oz,Snacks,per item,3,/images/25041316.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_64308b54-aa39-4ee1-a46f-e253129fee1e.png",2.99,,false,https://www.instacart.com/products/25041316-aloha-coconut-chocolate-almond-organic-protein-bar-1-9-oz?retailerSlug=pcc-community-markets,2.5,3.39,true,https://www.instacart.com/products/25041316-aloha-coconut-chocolate-almond-organic-protein-bar-1-9-oz?retailerSlug=metropolitan-market,,,,,3.79,,false,https://www.instacart.com/products/25041316-aloha-coconut-chocolate-almond-organic-protein-bar-1-9-oz?retailerSlug=qfc
16623908,"Aloha Protein Bar, Organic, Peanut Butter Chocolate Chip",1.98 oz,Dairy & Eggs,per item,4,/images/16623908.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_27021446-e99c-42d2-89f3-1ff380ac763d.png",2.99,,false,https://www.instacart.com/products/16623908-aloha-protein-bar-organic-peanut-butter-chocolate-chip-1-98-oz?retailerSlug=pcc-community-markets,2.5,3.39,true,https://www.instacart.com/products/16623908-aloha-protein-bar-organic-peanut-butter-chocolate-chip-1-98-oz?retailerSlug=metropolitan-market,3.99,,false,https://www.instacart.com/products/16623908-aloha-protein-bar-organic-peanut-butter-chocolate-chip-1-98-oz?retailerSlug=safeway,3.79,,false,https://www.instacart.com/products/16623908-aloha-protein-bar-organic-peanut-butter-chocolate-chip-1-98-oz?retailerSlug=qfc
25700508,"Aloha Protein Bar, Peanut Butter Cup, Organic",1.98 oz,Dairy & Eggs,per item,3,/images/25700508.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_11fc1bf7-c776-4f49-a9fa-5f9e4b43aaf6.png",2.99,,false,https://www.instacart.com/products/25700508-aloha-organic-peanut-butter-cup-plant-based-protein-bar-1-9-oz?retailerSlug=pcc-community-markets,2.5,3.39,true,https://www.instacart.com/products/25700508-aloha-organic-peanut-butter-cup-plant-based-protein-bar-1-9-oz?retailerSlug=metropolitan-market,,,,,3.79,,false,https://www.instacart.com/products/25700508-aloha-organic-peanut-butter-cup-plant-based-protein-bar-1-9-oz?retailerSlug=qfc
20718016,"Aloha Protein Bars, Organic, Chocolate Chip Cookie Dough",1.98 oz,Snacks,per item,4,/images/20718016.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bd4d513b-8814-48ee-96a4-4f8ce957a8cb.png",2.99,,false,https://www.instacart.com/products/20718016-aloha-protein-bar-organic-chocolate-chip-cookie-dough-1-98-oz?retailerSlug=pcc-community-markets,2.5,3.39,true,https://www.instacart.com/products/20718016-aloha-protein-bar-organic-chocolate-chip-cookie-dough-1-98-oz?retailerSlug=metropolitan-market,3.99,,false,https://www.instacart.com/products/20718016-aloha-protein-bar-organic-chocolate-chip-cookie-dough-1-98-oz?retailerSlug=safeway,3.79,,false,https://www.instacart.com/products/20718016-aloha-protein-bar-organic-chocolate-chip-cookie-dough-1-98-oz?retailerSlug=qfc
1135996,"Amish Country Butter, Salted, Roll",2 lb,Dairy & Eggs,per item,2,/images/1135996.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1222962c-d6b1-4c69-aa62-72a75d0c99c2.jpeg",,,,,13.69,,false,https://www.instacart.com/products/1135996-amish-country-cheese-butter-salted-roll-2-lb?retailerSlug=metropolitan-market,14.99,,false,https://www.instacart.com/products/1135996-amish-country-cheese-butter-salted-roll-2-lb?retailerSlug=safeway,,,,
18912473,Amy's Kitchen Asian Dumpling Bowl,8.5 oz,Frozen,per item,2,/images/18912473.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b299ae4c-1546-421e-bc86-e20fed12ee49.jpg",,,,,,,,,8.99,,false,https://www.instacart.com/products/18912473-amy-s-kitchen-frozen-bowls-asian-dumplings-in-a-savory-hoisin-sauce-vegan-8-5-oz?retailerSlug=safeway,6.99,,false,https://www.instacart.com/products/18912473-amy-s-kitchen-frozen-bowls-asian-dumplings-in-a-savory-hoisin-sauce-vegan-8-5-oz?retailerSlug=qfc
51222450,Amy's Kitchen Asian Stir-Fry,9 oz,Frozen,per item,3,/images/51222450.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b13e8c71-131c-450b-a69e-445ef2bfc1b7.jpg",7.49,,false,https://www.instacart.com/products/51222450-amy-s-kitchen-asian-stir-fry-9-oz?retailerSlug=pcc-community-markets,,,,,8.99,,false,https://www.instacart.com/products/51222450-amy-s-kitchen-asian-stir-fry-9-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/51222450-amy-s-kitchen-asian-stir-fry-9-oz?retailerSlug=qfc
48216,Amy's Kitchen Bean & Cheese Burrito,6 oz,Dairy & Eggs,per item,3,/images/48216.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6a410a61-3681-42fa-90fe-e80333d90944.jpg",3.99,,false,https://www.instacart.com/products/48216-amy-s-kitchen-burrito-cheddar-cheese-6-oz?retailerSlug=pcc-community-markets,4.39,,false,https://www.instacart.com/products/48216-amy-s-kitchen-burrito-cheddar-cheese-6-oz?retailerSlug=metropolitan-market,,,,,3.99,,false,https://www.instacart.com/products/48216-amy-s-kitchen-burrito-cheddar-cheese-6-oz?retailerSlug=qfc
48217,Amy's Kitchen Beans & Rice Burrito Non-Dairy,6 oz,Plant-Based,per item,3,/images/48217.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f51033a8-f6d3-4eb5-a968-a898c4ecef1c.jpg",,,,,4.39,,false,https://www.instacart.com/products/48217-amy-s-kitchen-frozen-bean-rice-burrito-vegan-non-dairy-6-oz?retailerSlug=metropolitan-market,4.99,,false,https://www.instacart.com/products/48217-amy-s-kitchen-frozen-bean-rice-burrito-vegan-non-dairy-6-oz?retailerSlug=safeway,3.99,,false,https://www.instacart.com/products/48217-amy-s-kitchen-frozen-bean-rice-burrito-vegan-non-dairy-6-oz?retailerSlug=qfc
44167,Amy's Kitchen Black Bean Vegetable Enchilada,9.5 oz,Frozen,per item,3,/images/44167.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b7bfe500-67fd-4bb0-bfe0-a49ddf6d2eee.jpg",,,,,7.89,,false,https://www.instacart.com/products/44167-amy-s-kitchen-black-bean-vegetable-enchilada-9-5-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/44167-amy-s-kitchen-black-bean-vegetable-enchilada-9-5-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/44167-amy-s-kitchen-black-bean-vegetable-enchilada-9-5-oz?retailerSlug=qfc
56089,Amy's Kitchen Bowls Cheese Ravioli with Sauce,9.5 oz,Dairy & Eggs,per item,2,/images/56089.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6060cb19-2cc5-4928-afdb-4e38e5510ff0.jpg",,,,,,,,,8.99,,false,https://www.instacart.com/products/56089-amy-s-kitchen-bowls-cheese-ravioli-with-sauce-9-5-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/56089-amy-s-kitchen-bowls-cheese-ravioli-with-sauce-9-5-oz?retailerSlug=qfc
2570649,Amy's Kitchen Bowls Mexican Casserole,9.5 oz,Frozen,per item,4,/images/2570649.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4f8bab19-382a-47c9-812f-5fa63e087364.jpg",7.49,,false,https://www.instacart.com/products/2570649-amy-s-kitchen-bowls-gluten-free-mexican-casserole-9-5-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/2570649-amy-s-kitchen-bowls-gluten-free-mexican-casserole-9-5-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/2570649-amy-s-kitchen-bowls-gluten-free-mexican-casserole-9-5-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/2570649-amy-s-kitchen-bowls-gluten-free-mexican-casserole-9-5-oz?retailerSlug=qfc
44188,Amy's Kitchen Bowls Pesto Tortellini,9.5 oz,Frozen,per item,4,/images/44188.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0af92521-2d7a-47a7-8ca4-bafb5e9d9986.jpg",7.49,,false,https://www.instacart.com/products/44188-amy-s-kitchen-bowls-pesto-tortellini-9-5-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/44188-amy-s-kitchen-bowls-pesto-tortellini-9-5-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/44188-amy-s-kitchen-bowls-pesto-tortellini-9-5-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/44188-amy-s-kitchen-bowls-pesto-tortellini-9-5-oz?retailerSlug=qfc
44184,Amy's Kitchen Broccoli & Cheddar Bake Meal Bowl,9.5 oz,Dairy & Eggs,per item,4,/images/44184.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_68f2f649-af23-48aa-a9e1-a00f7dd0cc07.jpg",7.49,,false,https://www.instacart.com/products/44184-amy-s-kitchen-broccoli-cheddar-bake-meal-bowl-9-5-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/44184-amy-s-kitchen-broccoli-cheddar-bake-meal-bowl-9-5-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/44184-amy-s-kitchen-broccoli-cheddar-bake-meal-bowl-9-5-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/44184-amy-s-kitchen-broccoli-cheddar-bake-meal-bowl-9-5-oz?retailerSlug=qfc
287293,Amy's Kitchen Broccoli Pot Pie,7.5 oz,Frozen,per item,2,/images/287293.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1c39b18c-1be6-4894-af12-b4c413ce877a.jpg",5.49,,false,https://www.instacart.com/products/287293-amy-s-kitchen-pot-pie-broccoli-with-cheddar-cheese-sauce-7-5-oz?retailerSlug=pcc-community-markets,7.09,,false,https://www.instacart.com/products/287293-amy-s-kitchen-pot-pie-broccoli-with-cheddar-cheese-sauce-7-5-oz?retailerSlug=metropolitan-market,,,,,,,,
44187,Amy's Kitchen Brown Rice-Black-Eyed Peas and Veggies Bowl,9 oz,Dairy & Eggs,per item,2,/images/44187.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_080979cc-216b-4fe1-83ff-115dc71efac4.jpg",7.49,,false,https://www.instacart.com/products/44187-amy-s-kitchen-frozen-bowls-brown-rice-black-eyed-peas-veggies-non-gmo-9-oz?retailerSlug=pcc-community-markets,,,,,,,,,7.99,,false,https://www.instacart.com/products/44187-amy-s-kitchen-frozen-bowls-brown-rice-black-eyed-peas-veggies-non-gmo-9-oz?retailerSlug=qfc
2570636,Amy's Kitchen Cheese Enchilada,9 oz,Dairy & Eggs,per item,4,/images/2570636.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6bad716c-ed3c-4934-afa6-4e8ad802c209.jpg",7.49,,false,https://www.instacart.com/products/2570636-amy-s-kitchen-enchilada-gluten-free-cheese-9-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/2570636-amy-s-kitchen-enchilada-gluten-free-cheese-9-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/2570636-amy-s-kitchen-enchilada-gluten-free-cheese-9-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/2570636-amy-s-kitchen-enchilada-gluten-free-cheese-9-oz?retailerSlug=qfc
56380,Amy's Kitchen Cheese Enchilada Meal,9 oz,Dairy & Eggs,per item,4,/images/56380.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fdb7b8d1-541a-4369-b0c8-abf778c58a23.jpg",7.79,,false,https://www.instacart.com/products/56380-amy-s-kitchen-cheese-enchilada-meal-9-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/56380-amy-s-kitchen-cheese-enchilada-meal-9-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/56380-amy-s-kitchen-cheese-enchilada-meal-9-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/56380-amy-s-kitchen-cheese-enchilada-meal-9-oz?retailerSlug=qfc
44308,Amy's Kitchen Cheese Pizza,13 oz,Dairy & Eggs,per item,3,/images/44308.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e74add82-1e5e-4726-b748-05493cebd329.jpg",10.99,,false,https://www.instacart.com/products/44308-amy-s-kitchen-cheese-frozen-pizza-13-oz?retailerSlug=pcc-community-markets,11.39,,false,https://www.instacart.com/products/44308-amy-s-kitchen-cheese-frozen-pizza-13-oz?retailerSlug=metropolitan-market,,,,,10.99,,false,https://www.instacart.com/products/44308-amy-s-kitchen-cheese-frozen-pizza-13-oz?retailerSlug=qfc
48179,Amy's Kitchen Cheese Pizza Snacks,6 oz,Dairy & Eggs,per item,2,/images/48179.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8bd5be58-27d0-4e55-89fe-e721ab5d0f4e.jpg",6.79,,false,https://www.instacart.com/products/48179-amy-s-kitchen-frozen-snacks-cheese-pizza-non-gmo-6-oz?retailerSlug=pcc-community-markets,7.79,,false,https://www.instacart.com/products/48179-amy-s-kitchen-frozen-snacks-cheese-pizza-non-gmo-6-oz?retailerSlug=metropolitan-market,,,,,,,,
3349399,Amy's Kitchen Chile Relleno Casserole Bowl,9 oz,Frozen,per item,4,/images/3349399.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c4f8a140-5c69-432e-b297-b344709ee1b9.jpg",7.49,,false,https://www.instacart.com/products/3349399-amy-s-kitchen-bowls-casserole-chile-relleno-9-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/3349399-amy-s-kitchen-bowls-casserole-chile-relleno-9-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/3349399-amy-s-kitchen-bowls-casserole-chile-relleno-9-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/3349399-amy-s-kitchen-bowls-casserole-chile-relleno-9-oz?retailerSlug=qfc
2789520,Amy's Kitchen Chili Mac Bowl,9 oz,Frozen,per item,3,/images/2789520.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f39710bc-7878-4c53-abc3-97ef7fa948ce.jpg",,,,,7.89,,false,https://www.instacart.com/products/2789520-amy-s-kitchen-bowls-chili-mac-9-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/2789520-amy-s-kitchen-bowls-chili-mac-9-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/2789520-amy-s-kitchen-bowls-chili-mac-9-oz?retailerSlug=qfc
2771341,Amy's Kitchen Chinese Noodles & Veggies in a Cashew Cream Sauce,9.5 oz,Dairy & Eggs,per item,3,/images/2771341.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_14a06e77-9fe0-4696-8168-b749b2b9041b.jpg",7.49,,false,https://www.instacart.com/products/2771341-amy-s-kitchen-chinese-noodles-veggies-dairy-free-gluten-free-in-a-cashew-cream-sauce-9-5-oz?retailerSlug=pcc-community-markets,,,,,8.99,,false,https://www.instacart.com/products/2771341-amy-s-kitchen-chinese-noodles-veggies-dairy-free-gluten-free-in-a-cashew-cream-sauce-9-5-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/2771341-amy-s-kitchen-chinese-noodles-veggies-dairy-free-gluten-free-in-a-cashew-cream-sauce-9-5-oz?retailerSlug=qfc
8117,Amy's Kitchen Country Cheddar Bowl,9.5 oz,Dairy & Eggs,per item,3,/images/8117.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_59d3f831-1615-4df6-8102-32ff0eb2586a.jpg",,,,,7.89,,false,https://www.instacart.com/products/8117-amy-s-kitchen-frozen-bowls-country-cheddar-non-gmo-10-2-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/8117-amy-s-kitchen-frozen-bowls-country-cheddar-non-gmo-10-2-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/8117-amy-s-kitchen-frozen-bowls-country-cheddar-non-gmo-10-2-oz?retailerSlug=qfc
9117,Amy's Kitchen Enchilada with Spanish Rice & Beans Meal,10 oz,Frozen,per item,3,/images/9117.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_32c02e73-0b45-479a-92a9-96cfb06620f8.jpg",7.79,,false,https://www.instacart.com/products/9117-amy-s-kitchen-enchilada-with-spanish-rice-beans-meal-10-oz?retailerSlug=pcc-community-markets,,,,,8.99,,false,https://www.instacart.com/products/9117-amy-s-kitchen-enchilada-with-spanish-rice-beans-meal-10-oz?retailerSlug=safeway,8.99,,false,https://www.instacart.com/products/9117-amy-s-kitchen-enchilada-with-spanish-rice-beans-meal-10-oz?retailerSlug=qfc
44162,Amy's Kitchen Gluten Free Bean & Rice Burrito,5.5 oz,Frozen,per item,2,/images/44162.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_304d75bc-11a9-474e-97dd-a55f99255a9b.jpg",4.79,,false,https://www.instacart.com/products/44162-amy-s-kitchen-frozen-bean-rice-burrito-gluten-free-non-dairy-5-5-oz?retailerSlug=pcc-community-markets,4.39,,false,https://www.instacart.com/products/44162-amy-s-kitchen-frozen-bean-rice-burrito-gluten-free-non-dairy-5-5-oz?retailerSlug=metropolitan-market,,,,,,,,
27742710,Amy's Kitchen Gluten Free Dairy Free Rice Mac & Cheeze,8 oz,Frozen,per item,2,/images/27742710.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5b928cad-1838-4f62-83b3-79921c2e9ab2.jpg",6.79,,false,https://www.instacart.com/products/27742710-amy-s-kitchen-rice-mac-cheeze-made-with-organic-rice-pasta-8-oz?retailerSlug=pcc-community-markets,7.39,,false,https://www.instacart.com/products/27742710-amy-s-kitchen-rice-mac-cheeze-made-with-organic-rice-pasta-8-oz?retailerSlug=metropolitan-market,,,,,,,,
56668,Amy's Kitchen Gluten Free Dairy Free Vegetable Lasagna,9 oz,Frozen,per item,2,/images/56668.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a097ee64-4e69-4de0-85e2-02727ed74d49.jpg",7.49,,false,https://www.instacart.com/products/56668-amy-s-kitchen-frozen-vegan-vegetable-lasagna-with-daiya-cheeze-gluten-free-9-0-oz?retailerSlug=pcc-community-markets,,,,,,,,,8.99,,false,https://www.instacart.com/products/56668-amy-s-kitchen-frozen-vegan-vegetable-lasagna-with-daiya-cheeze-gluten-free-9-0-oz?retailerSlug=qfc
20973600,Amy's Kitchen Gluten Free Mac & 3 Cheese w/Cauliflower Bowl,8.25 oz,Dairy & Eggs,per item,3,/images/20973600.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_473a416c-1957-4a1d-b872-9daa78bcda60.jpg",7.49,,false,https://www.instacart.com/products/20973600-amy-s-kitchen-frozen-bowls-mac-3-cheese-with-cauliflower-gluten-free-8-25-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/20973600-amy-s-kitchen-frozen-bowls-mac-3-cheese-with-cauliflower-gluten-free-8-25-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/20973600-amy-s-kitchen-frozen-bowls-mac-3-cheese-with-cauliflower-gluten-free-8-25-oz?retailerSlug=safeway,,,,
58753,Amy's Kitchen Gluten Free Rice Mac & Cheese,9 oz,Dairy & Eggs,per item,2,/images/58753.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_805568e8-572f-4147-8409-fb3c7ea1f7d3.jpg",6.79,,false,https://www.instacart.com/products/58753-amy-s-kitchen-gluten-free-rice-mac-cheese-9-oz?retailerSlug=pcc-community-markets,7.39,,false,https://www.instacart.com/products/58753-amy-s-kitchen-gluten-free-rice-mac-cheese-9-oz?retailerSlug=metropolitan-market,,,,,,,,
2788934,Amy's Kitchen Gluten Free Three Cheese Kale Bowl,8.5 oz,Dairy & Eggs,per item,4,/images/2788934.webp,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8e979373-e8bc-4ecc-8413-321ae8dade9e.jpg",7.49,,false,https://www.instacart.com/products/2788934-amy-s-kitchen-gluten-free-three-cheese-kale-bowl-8-5-oz?retailerSlug=pcc-community-markets,7.89,,false,https://www.instacart.com/products/2788934-amy-s-kitchen-gluten-free-three-cheese-kale-bowl-8-5-oz?retailerSlug=metropolitan-market,8.99,,false,https://www.instacart.com/products/2788934-amy-s-kitchen-gluten-free-three-cheese-kale-bowl-8-5-oz?retailerSlug=safeway,7.99,,false,https://www.instacart.com/products/2788934-amy-s-kitchen-gluten-free-three-cheese-kale-bowl-8-5-oz?retailerSlug=qfc
